ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-07-31,62208.0254337942,54870.21956564229,71821.63596810772,62208.0254337942,62208.0254337942,1029.5573923455,1029.5573923455,1029.5573923455,1029.5573923455,1029.5573923455,1029.5573923455,0.0,0.0,0.0,63237.582826139704
2024-08-01,62207.55414354073,54545.61649253575,70981.57141781364,62207.55414354073,62207.55414354073,481.1919617945366,481.1919617945366,481.1919617945366,481.1919617945366,481.1919617945366,481.1919617945366,0.0,0.0,0.0,62688.74610533527
2024-08-02,62207.08285328724,53532.48714493773,70433.86105009474,62207.08285328724,62207.08285328724,-484.27254119904666,-484.27254119904666,-484.27254119904666,-484.27254119904666,-484.27254119904666,-484.27254119904666,0.0,0.0,0.0,61722.81031208819
2024-08-03,62206.611563033766,54553.58125080019,71603.37363026358,62206.611563033766,62206.611563033766,586.0697925574677,586.0697925574677,586.0697925574677,586.0697925574677,586.0697925574677,586.0697925574677,0.0,0.0,0.0,62792.68135559124
2024-08-04,62206.14027278028,52984.193246548224,71320.58549243123,62206.14027278028,62206.14027278028,-409.99405601557777,-409.99405601557777,-409.99405601557777,-409.99405601557777,-409.99405601557777,-409.99405601557777,0.0,0.0,0.0,61796.1462167647
2024-08-05,62205.6689825268,53380.44281168984,70416.42569005674,62205.6689825268,62205.6689825268,-470.12985393834344,-470.12985393834344,-470.12985393834344,-470.12985393834344,-470.12985393834344,-470.12985393834344,0.0,0.0,0.0,61735.539128588454
2024-08-06,62205.19769227332,52768.579634832604,70417.41956002294,62205.19769227332,62205.19769227332,-732.4226955528334,-732.4226955528334,-732.4226955528334,-732.4226955528334,-732.4226955528334,-732.4226955528334,0.0,0.0,0.0,61472.77499672049
2024-08-07,62204.726402019834,54801.96995090373,72116.52159276526,62204.726402019834,62204.726402019834,1029.557392345199,1029.557392345199,1029.557392345199,1029.557392345199,1029.557392345199,1029.557392345199,0.0,0.0,0.0,63234.28379436503
2024-08-08,62204.25511176636,54117.40986476103,71484.61694097819,62204.25511176636,62204.25511176636,481.1919617911544,481.1919617911544,481.1919617911544,481.1919617911544,481.1919617911544,481.1919617911544,0.0,0.0,0.0,62685.447073557516
2024-08-09,62203.78382151287,53272.58379870304,70336.70666040476,62203.78382151287,62203.78382151287,-484.27254119678685,-484.27254119678685,-484.27254119678685,-484.27254119678685,-484.27254119678685,-484.27254119678685,0.0,0.0,0.0,61719.51128031609
2024-08-10,62203.3125312594,54006.7740028619,71099.07573190278,62203.3125312594,62203.3125312594,586.0697925583081,586.0697925583081,586.0697925583081,586.0697925583081,586.0697925583081,586.0697925583081,0.0,0.0,0.0,62789.38232381771
2024-08-11,62202.84124100592,53063.65332639719,70861.87001627164,62202.84124100592,62202.84124100592,-409.9940560127015,-409.9940560127015,-409.9940560127015,-409.9940560127015,-409.9940560127015,-409.9940560127015,0.0,0.0,0.0,61792.84718499322
2024-08-12,62202.369950752436,52908.2587075329,70728.15723496264,62202.369950752436,62202.369950752436,-470.12985393881206,-470.12985393881206,-470.12985393881206,-470.12985393881206,-470.12985393881206,-470.12985393881206,0.0,0.0,0.0,61732.24009681362
2024-08-13,62201.898660498955,52598.69812730997,70175.10287040284,62201.898660498955,62201.898660498955,-732.4226955490334,-732.4226955490334,-732.4226955490334,-732.4226955490334,-732.4226955490334,-732.4226955490334,0.0,0.0,0.0,61469.475964949925
2024-08-14,62201.42737024547,54747.22588289738,72170.52668113234,62201.42737024547,62201.42737024547,1029.5573923480345,1029.5573923480345,1029.5573923480345,1029.5573923480345,1029.5573923480345,1029.5573923480345,0.0,0.0,0.0,63230.9847625935
2024-08-15,62200.95607999199,54344.51293354768,71633.25604681598,62200.95607999199,62200.95607999199,481.19196179115875,481.19196179115875,481.19196179115875,481.19196179115875,481.19196179115875,481.19196179115875,0.0,0.0,0.0,62682.14804178315
2024-08-16,62200.48478973852,53363.77598178916,70255.99167103259,62200.48478973852,62200.48478973852,-484.2725411973225,-484.2725411973225,-484.2725411973225,-484.2725411973225,-484.2725411973225,-484.2725411973225,0.0,0.0,0.0,61716.2122485412
2024-08-17,62200.01349948503,54266.03851560971,71139.58232101162,62200.01349948503,62200.01349948503,586.0697925571907,586.0697925571907,586.0697925571907,586.0697925571907,586.0697925571907,586.0697925571907,0.0,0.0,0.0,62786.08329204222
2024-08-18,62199.54220923156,52762.782750350554,69975.45967103583,62199.54220923156,62199.54220923156,-409.99405601349605,-409.99405601349605,-409.99405601349605,-409.99405601349605,-409.99405601349605,-409.99405601349605,0.0,0.0,0.0,61789.548153218064
2024-08-19,62199.07091897807,52869.019271633464,69316.7101478597,62199.07091897807,62199.07091897807,-470.1298539393903,-470.1298539393903,-470.1298539393903,-470.1298539393903,-470.1298539393903,-470.1298539393903,0.0,0.0,0.0,61728.94106503868
2024-08-20,62198.59962872459,53292.78864867174,70153.35861892889,62198.59962872459,62198.59962872459,-732.4226955497633,-732.4226955497633,-732.4226955497633,-732.4226955497633,-732.4226955497633,-732.4226955497633,0.0,0.0,0.0,61466.17693317482
2024-08-21,62198.12833847111,54746.57284951071,72336.33843796035,62198.12833847111,62198.12833847111,1029.5573923477334,1029.5573923477334,1029.5573923477334,1029.5573923477334,1029.5573923477334,1029.5573923477334,0.0,0.0,0.0,63227.68573081885
2024-08-22,62197.6570479411,54193.05748829561,71596.35947812836,62197.6570479411,62197.6570479411,481.19196179538505,481.19196179538505,481.19196179538505,481.19196179538505,481.19196179538505,481.19196179538505,0.0,0.0,0.0,62678.849009736485
2024-08-23,62197.18575741109,53166.33429542459,70743.48845517893,62197.18575741109,62197.18575741109,-484.2725411980286,-484.2725411980286,-484.2725411980286,-484.2725411980286,-484.2725411980286,-484.2725411980286,0.0,0.0,0.0,61712.91321621306
2024-08-24,62196.71446688108,54246.74620869977,71535.99510803602,62196.71446688108,62196.71446688108,586.0697925599891,586.0697925599891,586.0697925599891,586.0697925599891,586.0697925599891,586.0697925599891,0.0,0.0,0.0,62782.78425944107
2024-08-25,62196.24317635106,53289.154749815105,69685.15796228893,62196.24317635106,62196.24317635106,-409.9940560137284,-409.9940560137284,-409.9940560137284,-409.9940560137284,-409.9940560137284,-409.9940560137284,0.0,0.0,0.0,61786.249120337336
2024-08-26,62195.77188582105,53244.17011803407,70268.98528937095,62195.77188582105,62195.77188582105,-470.1298539390233,-470.1298539390233,-470.1298539390233,-470.1298539390233,-470.1298539390233,-470.1298539390233,0.0,0.0,0.0,61725.642031882024
2024-08-27,62195.30059529104,52622.5646941614,69804.78579431384,62195.30059529104,62195.30059529104,-732.4226955538428,-732.4226955538428,-732.4226955538428,-732.4226955538428,-732.4226955538428,-732.4226955538428,0.0,0.0,0.0,61462.8778997372
2024-08-28,62194.82930476103,55076.28638614546,71744.05168894454,62194.82930476103,62194.82930476103,1029.557392350569,1029.557392350569,1029.557392350569,1029.557392350569,1029.557392350569,1029.557392350569,0.0,0.0,0.0,63224.38669711159
2024-08-29,62194.35801423102,53689.34892316525,71252.5471889266,62194.35801423102,62194.35801423102,481.1919617953893,481.1919617953893,481.1919617953893,481.1919617953893,481.1919617953893,481.1919617953893,0.0,0.0,0.0,62675.54997602641
2024-08-30,62193.88672370099,52830.66068411098,69916.6822440879,62193.88672370099,62193.88672370099,-484.27254119873476,-484.27254119873476,-484.27254119873476,-484.27254119873476,-484.27254119873476,-484.27254119873476,0.0,0.0,0.0,61709.61418250226
2024-08-31,62193.41543317098,54680.41485405755,71043.10328391357,62193.41543317098,62193.41543317098,586.0697925588717,586.0697925588717,586.0697925588717,586.0697925588717,586.0697925588717,586.0697925588717,0.0,0.0,0.0,62779.48522572985
2024-09-01,62192.94414264097,53847.38022101423,70219.28961196242,62192.94414264097,62192.94414264097,-409.99405601452287,-409.99405601452287,-409.99405601452287,-409.99405601452287,-409.99405601452287,-409.99405601452287,0.0,0.0,0.0,61782.95008662644
2024-09-02,62192.47285211096,52839.7530309522,69980.15498676244,62192.47285211096,62192.47285211096,-470.1298539386566,-470.1298539386566,-470.1298539386566,-470.1298539386566,-470.1298539386566,-470.1298539386566,0.0,0.0,0.0,61722.3429981723
2024-09-03,62192.001561580946,53560.64827390407,70188.1495546804,62192.001561580946,62192.001561580946,-732.4226955523076,-732.4226955523076,-732.4226955523076,-732.4226955523076,-732.4226955523076,-732.4226955523076,0.0,0.0,0.0,61459.57886602864
2024-09-04,62191.530271050935,54873.461833202855,71885.06227810802,62191.530271050935,62191.530271050935,1029.5573923471316,1029.5573923471316,1029.5573923471316,1029.5573923471316,1029.5573923471316,1029.5573923471316,0.0,0.0,0.0,63221.087663398066
2024-09-05,62191.058980520924,54408.457059558015,70228.13081096363,62191.058980520924,62191.058980520924,481.19196179539364,481.19196179539364,481.19196179539364,481.19196179539364,481.19196179539364,481.19196179539364,0.0,0.0,0.0,62672.25094231632
2024-09-06,62190.58768999091,52772.80840420516,70283.52157409592,62190.58768999091,62190.58768999091,-484.27254119647495,-484.27254119647495,-484.27254119647495,-484.27254119647495,-484.27254119647495,-484.27254119647495,0.0,0.0,0.0,61706.315148794434
2024-09-07,62190.116399460894,54155.37222180079,71647.65458710026,62190.116399460894,62190.116399460894,586.069792557538,586.069792557538,586.069792557538,586.069792557538,586.069792557538,586.069792557538,0.0,0.0,0.0,62776.18619201843
2024-09-08,62189.64510893088,53445.1275520731,70400.20025037332,62189.64510893088,62189.64510893088,-409.9940560116468,-409.9940560116468,-409.9940560116468,-409.9940560116468,-409.9940560116468,-409.9940560116468,0.0,0.0,0.0,61779.65105291924
2024-09-09,62189.17381840087,52512.82210575948,70182.77309769616,62189.17381840087,62189.17381840087,-470.12985393923486,-470.12985393923486,-470.12985393923486,-470.12985393923486,-470.12985393923486,-470.12985393923486,0.0,0.0,0.0,61719.043964461634
2024-09-10,62188.70252787086,53346.208966641854,70081.83219532328,62188.70252787086,62188.70252787086,-732.4226955507728,-732.4226955507728,-732.4226955507728,-732.4226955507728,-732.4226955507728,-732.4226955507728,0.0,0.0,0.0,61456.27983232009
2024-09-11,62188.23123734085,54774.63416866972,71884.103141218,62188.23123734085,62188.23123734085,1029.5573923499671,1029.5573923499671,1029.5573923499671,1029.5573923499671,1029.5573923499671,1029.5573923499671,0.0,0.0,0.0,63217.78862969082
2024-09-12,62187.75994681084,54516.96697643714,71384.61025902476,62187.75994681084,62187.75994681084,481.19196179962006,481.19196179962006,481.19196179962006,481.19196179962006,481.19196179962006,481.19196179962006,0.0,0.0,0.0,62668.951908610456
2024-09-13,62187.28865628083,52982.086670514196,69649.6186200715,62187.28865628083,62187.28865628083,-484.27254119421514,-484.27254119421514,-484.27254119421514,-484.27254119421514,-484.27254119421514,-484.27254119421514,0.0,0.0,0.0,61703.01611508661
2024-09-14,62186.81736575081,54015.20532140091,71773.53159967023,62186.81736575081,62186.81736575081,586.0697925583785,586.0697925583785,586.0697925583785,586.0697925583785,586.0697925583785,586.0697925583785,0.0,0.0,0.0,62772.88715830919
2024-09-15,62186.34607730037,53268.24516472674,70712.51462283496,62186.34607730037,62186.34607730037,-409.99405601300316,-409.99405601300316,-409.99405601300316,-409.99405601300316,-409.99405601300316,-409.99405601300316,0.0,0.0,0.0,61776.35202128736
2024-09-16,62185.874788849935,53324.216386848726,70192.07098900202,62185.874788849935,62185.874788849935,-470.1298539398132,-470.1298539398132,-470.1298539398132,-470.1298539398132,-470.1298539398132,-470.1298539398132,0.0,0.0,0.0,61715.74493491012
2024-09-17,62185.40350039949,53148.985647116984,70182.80447096599,62185.40350039949,62185.40350039949,-732.4226955515027,-732.4226955515027,-732.4226955515027,-732.4226955515027,-732.4226955515027,-732.4226955515027,0.0,0.0,0.0,61452.98080484798
2024-09-18,62184.932211949046,54889.07342763387,71999.72599457118,62184.932211949046,62184.932211949046,1029.5573923473914,1029.5573923473914,1029.5573923473914,1029.5573923473914,1029.5573923473914,1029.5573923473914,0.0,0.0,0.0,63214.48960429644
2024-09-19,62184.46092349861,54392.49977021901,70507.14783756302,62184.46092349861,62184.46092349861,481.1919617962379,481.1919617962379,481.1919617962379,481.1919617962379,481.1919617962379,481.1919617962379,0.0,0.0,0.0,62665.652885294854
2024-09-20,62183.989635048165,53493.543150133264,70198.01095134264,62183.989635048165,62183.989635048165,-484.27254119492125,-484.27254119492125,-484.27254119492125,-484.27254119492125,-484.27254119492125,-484.27254119492125,0.0,0.0,0.0,61699.71709385324
2024-09-21,62183.51834659773,54901.97653430937,71277.26044481076,62183.51834659773,62183.51834659773,586.069792559219,586.069792559219,586.069792559219,586.069792559219,586.069792559219,586.069792559219,0.0,0.0,0.0,62769.58813915695
2024-09-22,62183.04705814729,53119.41612749703,70409.93329190626,62183.04705814729,62183.04705814729,-409.99405601323554,-409.99405601323554,-409.99405601323554,-409.99405601323554,-409.99405601323554,-409.99405601323554,0.0,0.0,0.0,61773.05300213405
2024-09-23,62182.57576969684,52816.44714670403,70379.5858218581,62182.57576969684,62182.57576969684,-470.12985393839136,-470.12985393839136,-470.12985393839136,-470.12985393839136,-470.12985393839136,-470.12985393839136,0.0,0.0,0.0,61712.44591575845
2024-09-24,62182.10448124641,53150.63453795857,69846.77422702787,62182.10448124641,62182.10448124641,-732.4226955522325,-732.4226955522325,-732.4226955522325,-732.4226955522325,-732.4226955522325,-732.4226955522325,0.0,0.0,0.0,61449.68178569418
2024-09-25,62181.63319279597,54637.830739568,71906.65166663639,62181.63319279597,62181.63319279597,1029.5573923470906,1029.5573923470906,1029.5573923470906,1029.5573923470906,1029.5573923470906,1029.5573923470906,0.0,0.0,0.0,63211.19058514306
2024-09-26,62181.161904345536,54277.653743239476,71984.36455597989,62181.161904345536,62181.161904345536,481.19196179962853,481.19196179962853,481.19196179962853,481.19196179962853,481.19196179962853,481.19196179962853,0.0,0.0,0.0,62662.35386614517
2024-09-27,62180.69061589509,52375.6426193046,70486.33775757901,62180.69061589509,62180.69061589509,-484.2725411956273,-484.2725411956273,-484.2725411956273,-484.2725411956273,-484.2725411956273,-484.2725411956273,0.0,0.0,0.0,61696.41807469946
2024-09-28,62180.21932744465,54023.15694765072,71729.69138052204,62180.21932744465,62180.21932744465,586.0697925581014,586.0697925581014,586.0697925581014,586.0697925581014,586.0697925581014,586.0697925581014,0.0,0.0,0.0,62766.28912000275
2024-09-29,62179.748038994214,53597.07406830024,70836.16680126858,62179.748038994214,62179.748038994214,-409.99405601402987,-409.99405601402987,-409.99405601402987,-409.99405601402987,-409.99405601402987,-409.99405601402987,0.0,0.0,0.0,61769.75398298018
2024-09-30,62179.276750543766,53358.04472775724,70030.19697917273,62179.276750543766,62179.276750543766,-470.12985393802484,-470.12985393802484,-470.12985393802484,-470.12985393802484,-470.12985393802484,-470.12985393802484,0.0,0.0,0.0,61709.146896605744
2024-10-01,62178.80546209333,52974.66796329775,70207.57333358671,62178.80546209333,62178.80546209333,-732.4226955506975,-732.4226955506975,-732.4226955506975,-732.4226955506975,-732.4226955506975,-732.4226955506975,0.0,0.0,0.0,61446.382766542636
2024-10-02,62178.33417364289,55003.35983779881,71405.45286895985,62178.33417364289,62178.33417364289,1029.5573923467896,1029.5573923467896,1029.5573923467896,1029.5573923467896,1029.5573923467896,1029.5573923467896,0.0,0.0,0.0,63207.89156598968
2024-10-03,62177.862885192444,53656.32793861296,70781.14159599943,62177.862885192444,62177.862885192444,481.19196179624635,481.19196179624635,481.19196179624635,481.19196179624635,481.19196179624635,481.19196179624635,0.0,0.0,0.0,62659.05484698869
2024-10-04,62177.39159674201,53123.254724150676,70531.65585571465,62177.39159674201,62177.39159674201,-484.272541196163,-484.272541196163,-484.272541196163,-484.272541196163,-484.272541196163,-484.272541196163,0.0,0.0,0.0,61693.119055545845
2024-10-05,62176.92030829157,54479.6810292964,71361.37584602779,62176.92030829157,62176.92030829157,586.069792556984,586.069792556984,586.069792556984,586.069792556984,586.069792556984,586.069792556984,0.0,0.0,0.0,62762.990100848554
2024-10-06,62176.44901984114,53139.80269054724,70103.13062135542,62176.44901984114,62176.44901984114,-409.9940560142623,-409.9940560142623,-409.9940560142623,-409.9940560142623,-409.9940560142623,-409.9940560142623,0.0,0.0,0.0,61766.45496382687
2024-10-07,62175.97773139069,52940.88271498619,69860.64774389534,62175.97773139069,62175.97773139069,-470.129853939548,-470.129853939548,-470.129853939548,-470.129853939548,-470.129853939548,-470.129853939548,0.0,0.0,0.0,61705.84787745114
2024-10-08,62175.50644148305,52696.09713822837,70574.48980439852,62175.50644148305,62175.50644148305,-732.4226955491625,-732.4226955491625,-732.4226955491625,-732.4226955491625,-732.4226955491625,-732.4226955491625,0.0,0.0,0.0,61443.08374593389
2024-10-09,62175.0351515754,54004.30560013129,71421.06976133029,62175.0351515754,62175.0351515754,1029.5573923442141,1029.5573923442141,1029.5573923442141,1029.5573923442141,1029.5573923442141,1029.5573923442141,0.0,0.0,0.0,63204.592543919614
2024-10-10,62174.563861667746,53900.720728066764,71295.62690584158,62174.563861667746,62174.563861667746,481.19196179625067,481.19196179625067,481.19196179625067,481.19196179625067,481.19196179625067,481.19196179625067,0.0,0.0,0.0,62655.755823463995
2024-10-11,62174.0925717601,53194.213566656006,70763.34061387493,62174.0925717601,62174.0925717601,-484.2725411939031,-484.2725411939031,-484.2725411939031,-484.2725411939031,-484.2725411939031,-484.2725411939031,0.0,0.0,0.0,61689.820030566196
2024-10-12,62173.62128185246,54784.01629700252,71570.84390196911,62173.62128185246,62173.62128185246,586.0697925576083,586.0697925576083,586.0697925576083,586.0697925576083,586.0697925576083,586.0697925576083,0.0,0.0,0.0,62759.69107441007
2024-10-13,62173.1499919448,53443.92682645749,71267.35024399009,62173.1499919448,62173.1499919448,-409.99405601505674,-409.99405601505674,-409.99405601505674,-409.99405601505674,-409.99405601505674,-409.99405601505674,0.0,0.0,0.0,61763.155935929746
2024-10-14,62172.678702037156,53420.61857287993,70671.68736031221,62172.678702037156,62172.678702037156,-470.1298539391812,-470.1298539391812,-470.1298539391812,-470.1298539391812,-470.1298539391812,-470.1298539391812,0.0,0.0,0.0,61702.54884809798
2024-10-15,62172.2074121295,52898.623791809485,70320.37543742152,62172.2074121295,62172.2074121295,-732.4226955532419,-732.4226955532419,-732.4226955532419,-732.4226955532419,-732.4226955532419,-732.4226955532419,0.0,0.0,0.0,61439.78471657626
2024-10-16,62171.73612222186,54440.0050724989,71541.04602424018,62171.73612222186,62171.73612222186,1029.557392343913,1029.557392343913,1029.557392343913,1029.557392343913,1029.557392343913,1029.557392343913,0.0,0.0,0.0,63201.293514565776
2024-10-17,62171.26483231421,54337.78047138275,72187.44793739938,62171.26483231421,62171.26483231421,481.1919617928685,481.1919617928685,481.1919617928685,481.1919617928685,481.1919617928685,481.1919617928685,0.0,0.0,0.0,62652.45679410708
2024-10-18,62170.793542406565,53092.438762316866,70261.02450105954,62170.793542406565,62170.793542406565,-484.2725411975752,-484.2725411975752,-484.2725411975752,-484.2725411975752,-484.2725411975752,-484.2725411975752,0.0,0.0,0.0,61686.52100120899
2024-10-19,62170.32225249891,54181.97366809707,71509.94963554032,62170.32225249891,62170.32225249891,586.0697925604065,586.0697925604065,586.0697925604065,586.0697925604065,586.0697925604065,586.0697925604065,0.0,0.0,0.0,62756.392045059314
2024-10-20,62169.85096259127,53012.65609991747,69932.87809635137,62169.85096259127,62169.85096259127,-409.99405601218064,-409.99405601218064,-409.99405601218064,-409.99405601218064,-409.99405601218064,-409.99405601218064,0.0,0.0,0.0,61759.85690657909
2024-10-21,62169.37967268362,53378.12553847181,70213.91318827441,62169.37967268362,62169.37967268362,-470.12985393975936,-470.12985393975936,-470.12985393975936,-470.12985393975936,-470.12985393975936,-470.12985393975936,0.0,0.0,0.0,61699.24981874386
2024-10-22,62168.90838277597,53170.85076741322,70980.04215993366,62168.90838277597,62168.90838277597,-732.4226955517069,-732.4226955517069,-732.4226955517069,-732.4226955517069,-732.4226955517069,-732.4226955517069,0.0,0.0,0.0,61436.48568722426
2024-10-23,62168.43709286832,54466.90939910578,71738.96334929249,62168.43709286832,62168.43709286832,1029.5573923467484,1029.5573923467484,1029.5573923467484,1029.5573923467484,1029.5573923467484,1029.5573923467484,0.0,0.0,0.0,63197.994485215066
2024-10-24,62167.96580296068,54477.184677754776,71227.83779588545,62167.96580296068,62167.96580296068,481.1919617928727,481.1919617928727,481.1919617928727,481.1919617928727,481.1919617928727,481.1919617928727,0.0,0.0,0.0,62649.15776475355
2024-10-25,62167.494513053025,53511.54724593991,70880.94905201919,62167.494513053025,62167.494513053025,-484.2725411953155,-484.2725411953155,-484.2725411953155,-484.2725411953155,-484.2725411953155,-484.2725411953155,0.0,0.0,0.0,61683.22197185771
2024-10-26,62167.02322314538,54724.70156151175,72203.23566706413,62167.02322314538,62167.02322314538,586.0697925592891,586.0697925592891,586.0697925592891,586.0697925592891,586.0697925592891,586.0697925592891,0.0,0.0,0.0,62753.09301570467
2024-10-27,62166.55193323773,53569.15653948511,69673.72783626778,62166.55193323773,62166.55193323773,-409.99405601297497,-409.99405601297497,-409.99405601297497,-409.99405601297497,-409.99405601297497,-409.99405601297497,0.0,0.0,0.0,61756.55787722475
2024-10-28,62166.08064333008,53097.643012057255,69992.52787522261,62166.08064333008,62166.08064333008,-470.1298539393927,-470.1298539393927,-470.1298539393927,-470.1298539393927,-470.1298539393927,-470.1298539393927,0.0,0.0,0.0,61695.95078939069
2024-10-29,62165.609353422435,52752.02476888552,70273.66443774094,62165.609353422435,62165.609353422435,-732.4226955501719,-732.4226955501719,-732.4226955501719,-732.4226955501719,-732.4226955501719,-732.4226955501719,0.0,0.0,0.0,61433.18665787226
2024-10-30,62165.13806351479,54216.1737583519,71965.1102744877,62165.13806351479,62165.13806351479,1029.5573923433112,1029.5573923433112,1029.5573923433112,1029.5573923433112,1029.5573923433112,1029.5573923433112,0.0,0.0,0.0,63194.6954558581
2024-10-31,62164.66677258977,54474.34374291354,71276.69340282788,62164.66677258977,62164.66677258977,481.19196179709905,481.19196179709905,481.19196179709905,481.19196179709905,481.19196179709905,481.19196179709905,0.0,0.0,0.0,62645.85873438687
2024-11-01,62164.19548166477,53237.51812983189,70657.15218706227,62164.19548166477,62164.19548166477,-484.2725411960216,-484.2725411960216,-484.2725411960216,-484.2725411960216,-484.2725411960216,-484.2725411960216,0.0,0.0,0.0,61679.92294046875
2024-11-02,62163.72419073976,54107.202846507644,70837.67083150454,62163.72419073976,62163.72419073976,586.0697925581718,586.0697925581718,586.0697925581718,586.0697925581718,586.0697925581718,586.0697925581718,0.0,0.0,0.0,62749.79398329793
2024-11-03,62163.25289981476,52464.69744553193,69751.70792769984,62163.25289981476,62163.25289981476,-409.9940560132074,-409.9940560132074,-409.9940560132074,-409.9940560132074,-409.9940560132074,-409.9940560132074,0.0,0.0,0.0,61753.25884380155
2024-11-04,62162.78160888976,52745.96157518024,69658.69424502444,62162.78160888976,62162.78160888976,-470.129853939971,-470.129853939971,-470.129853939971,-470.129853939971,-470.129853939971,-470.129853939971,0.0,0.0,0.0,61692.65175494979
2024-11-05,62162.310317964744,53200.369828337876,70038.46831242293,62162.310317964744,62162.310317964744,-732.4226955565163,-732.4226955565163,-732.4226955565163,-732.4226955565163,-732.4226955565163,-732.4226955565163,0.0,0.0,0.0,61429.88762240823
2024-11-06,62161.83902703974,54174.88606114248,71800.18092536539,62161.83902703974,62161.83902703974,1029.5573923461466,1029.5573923461466,1029.5573923461466,1029.5573923461466,1029.5573923461466,1029.5573923461466,0.0,0.0,0.0,63191.39641938589
2024-11-07,62161.367736114735,54000.962008016075,71228.69030580431,62161.367736114735,62161.367736114735,481.1919617971034,481.1919617971034,481.1919617971034,481.1919617971034,481.1919617971034,481.1919617971034,0.0,0.0,0.0,62642.559697911835
2024-11-08,62160.896445189734,53359.61134631182,69999.56992636227,62160.896445189734,62160.896445189734,-484.27254119655714,-484.27254119655714,-484.27254119655714,-484.27254119655714,-484.27254119655714,-484.27254119655714,0.0,0.0,0.0,61676.623903993175
2024-11-09,62160.425154264725,53979.79369326104,70641.37884991428,62160.425154264725,62160.425154264725,586.0697925590122,586.0697925590122,586.0697925590122,586.0697925590122,586.0697925590122,586.0697925590122,0.0,0.0,0.0,62746.49494682374
2024-11-10,62159.953863339724,53228.05669430609,70039.95978702788,62159.953863339724,62159.953863339724,-409.9940560145638,-409.9940560145638,-409.9940560145638,-409.9940560145638,-409.9940560145638,-409.9940560145638,0.0,0.0,0.0,61749.95980732516
2024-11-11,62159.48257241471,53311.953141006,70587.6875565801,62159.48257241471,62159.48257241471,-470.1298539385492,-470.1298539385492,-470.1298539385492,-470.1298539385492,-470.1298539385492,-470.1298539385492,0.0,0.0,0.0,61689.35271847616
2024-11-12,62159.01128148971,53230.516822231555,70449.26984946236,62159.01128148971,62159.01128148971,-732.4226955527162,-732.4226955527162,-732.4226955527162,-732.4226955527162,-732.4226955527162,-732.4226955527162,0.0,0.0,0.0,61426.58858593699
2024-11-13,62158.5399905647,54942.40407218825,71881.20084267236,62158.5399905647,62158.5399905647,1029.557392348982,1029.557392348982,1029.557392348982,1029.557392348982,1029.557392348982,1029.557392348982,0.0,0.0,0.0,63188.09738291368
2024-11-14,62158.0686996397,54292.191071256,70786.65351460617,62158.0686996397,62158.0686996397,481.1919617937212,481.1919617937212,481.1919617937212,481.1919617937212,481.1919617937212,481.1919617937212,0.0,0.0,0.0,62639.26066143342
2024-11-15,62157.5974087147,53243.30089788962,70880.13621394862,62157.5974087147,62157.5974087147,-484.27254119726325,-484.27254119726325,-484.27254119726325,-484.27254119726325,-484.27254119726325,-484.27254119726325,0.0,0.0,0.0,61673.32486751743
2024-11-16,62157.12611778969,54060.20339226548,70948.19383757874,62157.12611778969,62157.12611778969,586.0697925557206,586.0697925557206,586.0697925557206,586.0697925557206,586.0697925557206,586.0697925557206,0.0,0.0,0.0,62743.19591034541
2024-11-17,62156.65482686469,53568.892759792434,70477.68643702472,62156.65482686469,62156.65482686469,-409.9940560147962,-409.9940560147962,-409.9940560147962,-409.9940560147962,-409.9940560147962,-409.9940560147962,0.0,0.0,0.0,61746.66077084989
2024-11-18,62156.18353593967,53766.6227116697,70526.72264351802,62156.18353593967,62156.18353593967,-470.12985393912754,-470.12985393912754,-470.12985393912754,-470.12985393912754,-470.12985393912754,-470.12985393912754,0.0,0.0,0.0,61686.05368200054
2024-11-19,62155.71224501467,52635.492009597714,70774.77094329408,62155.71224501467,62155.71224501467,-732.4226955534463,-732.4226955534463,-732.4226955534463,-732.4226955534463,-732.4226955534463,-732.4226955534463,0.0,0.0,0.0,61423.289549461224
2024-11-20,62155.24095408966,54153.35956163562,71930.16898486034,62155.24095408966,62155.24095408966,1029.557392348681,1029.557392348681,1029.557392348681,1029.557392348681,1029.557392348681,1029.557392348681,0.0,0.0,0.0,63184.79834643834
2024-11-21,62154.76966316466,54581.4447476075,70866.79288992427,62154.76966316466,62154.76966316466,481.1919617971119,481.1919617971119,481.1919617971119,481.1919617971119,481.1919617971119,481.1919617971119,0.0,0.0,0.0,62635.961624961776
2024-11-22,62154.298372239646,52804.09870831372,69865.54596458914,62154.298372239646,62154.298372239646,-484.27254119796936,-484.27254119796936,-484.27254119796936,-484.27254119796936,-484.27254119796936,-484.27254119796936,0.0,0.0,0.0,61670.025831041676
2024-11-23,62153.8270808561,54252.19489567922,70836.13863026172,62153.8270808561,62153.8270808561,586.069792558519,586.069792558519,586.069792558519,586.069792558519,586.069792558519,586.069792558519,0.0,0.0,0.0,62739.89687341462
2024-11-24,62153.35578947255,53349.93090874537,69908.86302233172,62153.35578947255,62153.35578947255,-409.99405601502855,-409.99405601502855,-409.99405601502855,-409.99405601502855,-409.99405601502855,-409.99405601502855,0.0,0.0,0.0,61743.361733457525
